Nom;Numero;TypeVoie;VilleCP;adresse;code_postal;commune;longitude;latitude;result_score;result_score_next;result_label;result_type;result_id;result_housenumber;result_name;result_street;result_postcode;result_city;result_context;result_citycode;result_oldcitycode;result_oldcity;result_district;result_status
EHPAD RÃ‰SIDENCE LA MAISON DE CLAIRVANS;10;R;39380 CHAMBLAY;10 R;39380;CHAMBLAY;5.704978;46.993952;0.6790920202020201;0.5492623232323233;Chamblay;municipality;39093;;Chamblay;;39380;Chamblay;39, Jura, Bourgogne-Franche-Comté;39093;;;;ok
EHPAD EDILYS LONS;5;R;39000 LONS LE SAUNIER;5 R;39000;LONS LE SAUNIER;5.555887;46.673507;0.6455162337662337;0.6356862626262626;5 Rue Pasteur 39000 Lons-le-Saunier;housenumber;39300_0720_00005;5;5 Rue Pasteur;Rue Pasteur;39000;Lons-le-Saunier;39, Jura, Bourgogne-Franche-Comté;39300;;;;ok
RESIDENCE LES VERGERS DE LA BELAINE;37;R;39100 FOUCHERANS;37 R;39100;FOUCHERANS;5.443486;47.080008;0.7119872727272727;0.7113747552447551;Foucherans;municipality;39233;;Foucherans;;39100;Foucherans;39, Jura, Bourgogne-Franche-Comté;39233;;;;ok
EHPAD PARC DES SALINES;13;AV;39000 LONS LE SAUNIER;13 AV;39000;LONS LE SAUNIER;5.552903;46.672873;0.6143187412587413;0.5517886776859504;13 Avenue Thurel 39000 Lons-le-Saunier;housenumber;39300_1015_00013;13;13 Avenue Thurel;Avenue Thurel;39000;Lons-le-Saunier;39, Jura, Bourgogne-Franche-Comté;39300;;;;ok
EHPAD L'ECLAIRCIE;4;R;39300 EQUEVILLON;4 R;39300;EQUEVILLON;5.937905;46.758443;0.7415615311004785;0.6653460839160839;Équevillon;municipality;39210;;Équevillon;;39300;Équevillon;39, Jura, Bourgogne-Franche-Comté;39210;;;;ok
EHPAD CANTE CIGALE;84;ALL;40560 VIELLE ST GIRONS;84 ALL;40560;VIELLE ST GIRONS;-1.301769;43.951848;0.541474081237911;0.532189696969697;84 Allée des Cigales 40560 Vielle-Saint-Girons;housenumber;40326_0039_00084;84;84 Allée des Cigales;Allée des Cigales;40560;Vielle-Saint-Girons;40, Landes, Nouvelle-Aquitaine;40326;;;;ok
EHPAD RESIDENCE DE MÃ‚A;170;R;40370 RION DES LANDES;170 R;40370;RION DES LANDES;-0.987472;43.893226;0.5843582683982684;0.5789739393939394;170 Rue des Tilleuls 40370 Rion-des-Landes;housenumber;40243_o3rmst_00170;170;170 Rue des Tilleuls;Rue des Tilleuls;40370;Rion-des-Landes;40, Landes, Nouvelle-Aquitaine;40243;40048;Boos;;ok
EHPAD DU CH DE SAINT SEVER;3;R;40500 ST SEVER;3 R;40500;ST SEVER;-0.574927;43.755001;0.4423845454545454;0.43033220385674925;3 Rue Lahire 40500 Saint-Sever;housenumber;40282_0056_00003;3;3 Rue Lahire;Rue Lahire;40500;Saint-Sever;40, Landes, Nouvelle-Aquitaine;40282;;;;ok
EHPAD LES RIVES DU MIDOU;;R;40000 MONT DE MARSAN; R;40000;MONT DE MARSAN;-0.512123;43.892107;0.6544424242424242;0.6338675757575757;Rue Dudon 40000 Mont-de-Marsan;street;40192_0732;;Rue Dudon;Rue Dudon;40000;Mont-de-Marsan;40, Landes, Nouvelle-Aquitaine;40192;;;;ok
EHPAD LES MAGNOLIAS;30;IMP;40150 SOORTS HOSSEGOR;30 IMP;40150;SOORTS HOSSEGOR;-1.424954;43.668519;0.600480088691796;0.5847382683982683;30 Impasse Chachic 40150 Soorts-Hossegor;housenumber;40304_9uohwq_00030;30;30 Impasse Chachic;Impasse Chachic;40150;Soorts-Hossegor;40, Landes, Nouvelle-Aquitaine;40304;;;;ok
EHPAD DU CH DE DAX;;RTE;40100 DAX; RTE;40100;DAX;-1.034566;43.703714;0.47574939393939386;0.43493787878787876;Route d'Orthez 40100 Dax;street;40088_1440;;Route d'Orthez;Route d'Orthez;40100;Dax;40, Landes, Nouvelle-Aquitaine;40088;;;;ok
EHPAD LES BALCONS DE LA LEYRE;512;R;40430 SORE;512 R;40430;SORE;-0.597422;44.317973;0.5725536363636363;0.516857744107744;Sore;municipality;40307;;Sore;;40430;Sore;40, Landes, Nouvelle-Aquitaine;40307;;;;ok
EHPAD MARIE PATICAT;4;IMP;40990 ST PAUL LES DAX;4 IMP;40990;ST PAUL LES DAX;-1.044185;43.725446;0.5135519191919191;0.51040101010101;4 Impasse des Pins 40990 Saint-Paul-lès-Dax;housenumber;40279_0504_00004;4;4 Impasse des Pins;Impasse des Pins;40990;Saint-Paul-lès-Dax;40, Landes, Nouvelle-Aquitaine;40279;;;;ok
EHPAD DES 5 RIVIERES;100;ALL;40250 SOUPROSSE;100 ALL;40250;SOUPROSSE;-0.717774;43.790268;0.6054887603305784;0.5698821212121212;Souprosse;municipality;40309;;Souprosse;;40250;Souprosse;40, Landes, Nouvelle-Aquitaine;40309;;;;ok
EHPAD LES ALBIZZIAS;;R;40100 DAX; R;40100;DAX;-1.065189;43.708633;0.4446385714285714;0.4367887559808612;Rue Bel-air 40100 Dax;street;40088_0210;;Rue Bel-air;Rue Bel-air;40100;Dax;40, Landes, Nouvelle-Aquitaine;40088;;;;ok
EHPAD L'ALAOUDE;;AV;40510 SEIGNOSSE; AV;40510;SEIGNOSSE;-1.384104;43.681419;0.5382066666666666;0.5332130303030302;Avenue d’Yreye 40510 Seignosse;street;40296_0373;;Avenue d’Yreye;Avenue d’Yreye;40510;Seignosse;40, Landes, Nouvelle-Aquitaine;40296;;;;ok
EHPAD NOUVIELLE;1188;RTE;40280 BRETAGNE DE MARSAN;1188 RTE;40280;BRETAGNE DE MARSAN;-0.467503;43.838823;0.6820327272727272;0.6254280657640232;Bretagne-de-Marsan;municipality;40055;;Bretagne-de-Marsan;;40280;Bretagne-de-Marsan;40, Landes, Nouvelle-Aquitaine;40055;;;;ok
EHPAD GASTON LARRIEU;6;R;40100 DAX;6 R;40100;DAX;-1.065184;43.708875;0.48981079051383397;0.4869140692640692;6 Rue Bel-air 40100 Dax;housenumber;40088_0210_00006;6;6 Rue Bel-air;Rue Bel-air;40100;Dax;40, Landes, Nouvelle-Aquitaine;40088;;;;ok
EHPAD GERARD MINVIELLE;54;ALL;40400 TARTAS;54 ALL;40400;TARTAS;-0.78896;43.819645;0.5872146464646465;0.5574414285714285;Tartas;municipality;40313;;Tartas;;40400;Tartas;40, Landes, Nouvelle-Aquitaine;40313;;;;ok
EHPAD LEON DUBEDAT;55;AV;40600 BISCARROSSE;55 AV;40600;BISCARROSSE;-1.170835;44.387485;0.5681932432432432;0.5504595867768594;55 Avenue de Dousse 40600 Biscarrosse;housenumber;40046_0540_00055;55;55 Avenue de Dousse;Avenue de Dousse;40600;Biscarrosse;40, Landes, Nouvelle-Aquitaine;40046;;;;ok
EHPAD RESIDENCE LES AJONCS;174;AV;40310 GABARRET;174 AV;40310;GABARRET;0.006366;43.984198;0.6184545454545454;0.4758687460815047;Gabarret;municipality;40102;;Gabarret;;40310;Gabarret;40, Landes, Nouvelle-Aquitaine;40102;;;;ok
EHPAD RESIDENCE COEUR DU TURSAN;12;R;40320 GEAUNE;12 R;40320;GEAUNE;-0.373287;43.635282;0.6501936363636363;0.5396959595959595;Geaune;municipality;40110;;Geaune;;40320;Geaune;40, Landes, Nouvelle-Aquitaine;40110;;;;ok
EHPAD RESIDENCE DES LANDES - LABASTIDE;;COUR;40240 LABASTIDE D ARMAGNAC; COUR;40240;LABASTIDE D ARMAGNAC;-0.157011;43.950321;0.7822475757575758;0.7497478609625667;Labastide-d'Armagnac;municipality;40131;;Labastide-d'Armagnac;;40240;Labastide-d'Armagnac;40, Landes, Nouvelle-Aquitaine;40131;;;;ok
EHPAD FONDATION SAINT SEVER DE LUXEY;25;R;40430 LUXEY;25 R;40430;LUXEY;-0.521879;44.251626;0.6305496969696969;0.4718689723320158;Luxey;municipality;40167;;Luxey;;40430;Luxey;40, Landes, Nouvelle-Aquitaine;40167;;;;ok
EHPAD - MAISON DE RETRAITE DE MORCENX;260;CHE;40110 MORCENX LA NOUVELLE;260 CHE;40110;MORCENX LA NOUVELLE;-0.916762;44.024594;0.6687492640692639;0.6595643902439025;Chemin de Moré 40110 Morcenx-la-Nouvelle;street;40197_0441;;Chemin de Moré;Chemin de Moré;40110;Morcenx-la-Nouvelle;40, Landes, Nouvelle-Aquitaine;40197;40197;Morcenx;;ok
EHPAD ST JACQUES;7;R;40250 MUGRON;7 R;40250;MUGRON;-0.744984;43.745886;0.6943984848484848;0.5267504958677685;Mugron;municipality;40201;;Mugron;;40250;Mugron;40, Landes, Nouvelle-Aquitaine;40201;;;;ok
EHPAD DOMAINE NAUTON TRUQUEZ;283;R;40300 PEYREHORADE;283 R;40300;PEYREHORADE;-1.100738;43.544098;0.578110303030303;0.5651977886977887;283 Rue du Château 40300 Peyrehorade;housenumber;40224_0370_00283;283;283 Rue du Château;Rue du Château;40300;Peyrehorade;40, Landes, Nouvelle-Aquitaine;40224;;;;ok
EHPAD RESIDENCE DES LANDES - ROQUEFORT;128;AV;40120 ROQUEFORT;128 AV;40120;ROQUEFORT;-0.324492;44.037543;0.6355933333333332;0.510748526645768;Roquefort;municipality;40245;;Roquefort;;40120;Roquefort;40, Landes, Nouvelle-Aquitaine;40245;;;;ok
EHPAD LEON LAFOURCADE;101;IMP;40390 ST MARTIN DE SEIGNANX;101 IMP;40390;ST MARTIN DE SEIGNANX;-1.387529;43.535984;0.6327297607655502;0.5816973553719007;Saint-Martin-de-Seignanx;municipality;40273;;Saint-Martin-de-Seignanx;;40390;Saint-Martin-de-Seignanx;40, Landes, Nouvelle-Aquitaine;40273;;;;ok
EHPAD DE VILLENEUVE DE MARSAN;205;ALL;40190 VILLENEUVE DE MARSAN;205 ALL;40190;VILLENEUVE DE MARSAN;-0.307068;43.896537;0.7192570523415976;0.6299821212121213;Villeneuve-de-Marsan;municipality;40331;;Villeneuve-de-Marsan;;40190;Villeneuve-de-Marsan;40, Landes, Nouvelle-Aquitaine;40331;;;;ok
EHPAD BERNARD LESGOURGUES;4;PL;40130 CAPBRETON;4 PL;40130;CAPBRETON;-1.420854;43.649187;0.5654933333333333;0.5160306493506492;4 Place Rosny 40130 Capbreton;housenumber;40065_5597_00004;4;4 Place Rosny;Place Rosny;40130;Capbreton;40, Landes, Nouvelle-Aquitaine;40065;;;;ok
EHPAD HESTIADOUR;52;R;40465 PONTONX SUR L ADOUR;52 R;40465;PONTONX SUR L ADOUR;-0.931277;43.783358;0.6153281606765326;0.6062057851239668;52 Rue du Halage 40465 Pontonx-sur-l'Adour;housenumber;40230_0534_00052;52;52 Rue du Halage;Rue du Halage;40465;Pontonx-sur-l'Adour;40, Landes, Nouvelle-Aquitaine;40230;;;;ok
EHPAD LESBASEILLES;;R;40024 MONT DE MARSAN CEDEX; R;40024;MONT DE MARSAN CEDEX;-0.50031;43.891274;0.5749962695924764;0.4166163636363636;Mont-de-Marsan;municipality;40192;;Mont-de-Marsan;;40000;Mont-de-Marsan;40, Landes, Nouvelle-Aquitaine;40192;;;;ok
EHPAD LE PEYRICAT;522;RTE;40630 SABRES;522 RTE;40630;SABRES;-0.7167;44.10258;0.54638;0.5379827272727272;Route de Sabres 40630 Luglon;street;40165_0130;;Route de Sabres;Route de Sabres;40630;Luglon;40, Landes, Nouvelle-Aquitaine;40165;;;;ok
EHPAD LA CHENAIE;20;R;40230 ST VINCENT DE TYROSSE;20 R;40230;ST VINCENT DE TYROSSE;-1.311093;43.660374;0.6710283471074379;0.6271416205533598;20 Rue Lacour 40230 Saint-Vincent-de-Tyrosse;housenumber;40284_0136_00020;20;20 Rue Lacour;Rue Lacour;40230;Saint-Vincent-de-Tyrosse;40, Landes, Nouvelle-Aquitaine;40284;;;;ok
EHPAD LE CHANT DES PINS;12;AV;40200 MIMIZAN;12 AV;40200;MIMIZAN;-1.224193;44.206008;0.5387363636363636;0.5369677622377622;12 Avenue de Vigon 40200 Mimizan;housenumber;40184_1810_00012;12;12 Avenue de Vigon;Avenue de Vigon;40200;Mimizan;40, Landes, Nouvelle-Aquitaine;40184;;;;ok
EHPAD LOU CAMIN;353;R;40160 PARENTIS EN BORN;353 R;40160;PARENTIS EN BORN;-1.074701;44.354313;0.6024691796008869;0.6005319661733615;353 Rue Lamartine 40160 Parentis-en-Born;housenumber;40217_0960_00353;353;353 Rue Lamartine;Rue Lamartine;40160;Parentis-en-Born;40, Landes, Nouvelle-Aquitaine;40217;;;;ok
EHPAD A NOSTE;52;CHE;40110 ONESSE LAHARIE;52 CHE;40110;ONESSE LAHARIE;-1.013792;44.077594;0.6910056643356642;0.5970105594405595;Onesse-Laharie;municipality;40210;;Onesse-Laharie;;40110;Onesse-Laharie;40, Landes, Nouvelle-Aquitaine;40210;;;;ok
EHPAD LE BERCEAU;601;IMP;40990 ST VINCENT DE PAUL;601 IMP;40990;ST VINCENT DE PAUL;-1.001002;43.747218;0.5078257253384911;0.5007655287569573;Impasse Temps 40990 Saint-Vincent-de-Paul;street;40283_1165;;Impasse Temps;Impasse Temps;40990;Saint-Vincent-de-Paul;40, Landes, Nouvelle-Aquitaine;40283;;;;ok
EHPAD DU PAYS D'ALBRET;83;RTE;40420 LABRIT;83 RTE;40420;LABRIT;-0.559143;44.107834;0.5812328282828283;0.569530303030303;Labrit;municipality;40135;;Labrit;;40420;Labrit;40, Landes, Nouvelle-Aquitaine;40135;;;;ok
EHPAD LA MARTINIERE;424;RTE;40390 ST MARTIN DE SEIGNANX;424 RTE;40390;ST MARTIN DE SEIGNANX;-1.362062;43.555728;0.6875227937915742;0.5839724185248713;Rte de Saint Martin de Seignanx 40390 Saint-André-de-Seignanx;street;40248_0860;;Rte de Saint Martin de Seignanx;Rte de Saint Martin de Seignanx;40390;Saint-André-de-Seignanx;40, Landes, Nouvelle-Aquitaine;40248;;;;ok
EHPAD L'OUSTAOU;3;R;40990 ST PAUL LES DAX;3 R;40990;ST PAUL LES DAX;-1.052298;43.729241;0.6027283253588516;0.5760494258373206;3 Rue Pasteur 40990 Saint-Paul-lès-Dax;housenumber;40279_0482_00003;3;3 Rue Pasteur;Rue Pasteur;40990;Saint-Paul-lès-Dax;40, Landes, Nouvelle-Aquitaine;40279;;;;ok
EHPAD DU CAP DE GASCOGNE;4;R;40500 ST SEVER;4 R;40500;ST SEVER;-0.57497;43.755275;0.4423845454545454;0.43033220385674925;4 Rue Lahire 40500 Saint-Sever;housenumber;40282_0056_00004;4;4 Rue Lahire;Rue Lahire;40500;Saint-Sever;40, Landes, Nouvelle-Aquitaine;40282;;;;ok
EHPAD LES CINQ ETANGS;;AV;40140 SOUSTONS; AV;40140;SOUSTONS;-1.32148;43.758922;0.49552965517241376;0.49162874608150475;Avenue d’Azur 40140 Soustons;street;40310_1320;;Avenue d’Azur;Avenue d’Azur;40140;Soustons;40, Landes, Nouvelle-Aquitaine;40310;;;;ok
EHPAD LES PEUPLIERS;170;AV;40330 AMOU;170 AV;40330;AMOU;-0.745271;43.585642;0.5397845454545455;0.43442873517786557;Amou;municipality;40002;;Amou;;40330;Amou;40, Landes, Nouvelle-Aquitaine;40002;;;;ok
EHPAD RESIDENCE SAINT PIERRE;108;R;40280 ST PIERRE DU MONT;108 R;40280;ST PIERRE DU MONT;-0.510792;43.877258;0.5300504761904762;0.518500303030303;Rue Martet 40280 Saint-Pierre-du-Mont;street;40281_0575;;Rue Martet;Rue Martet;40280;Saint-Pierre-du-Mont;40, Landes, Nouvelle-Aquitaine;40281;;;;ok
EHPAD L'ESTELE;132;AV;40700 HAGETMAU;132 AV;40700;HAGETMAU;-0.604092;43.647696;0.4495822459893048;0.4391376623376623;Avenue du Trace 40700 Hagetmau;street;40119_1834;;Avenue du Trace;Avenue du Trace;40700;Hagetmau;40, Landes, Nouvelle-Aquitaine;40119;;;;ok
EHPAD LE HAMEAU DE SAUBAGNAC;;RTE;40100 DAX; RTE;40100;DAX;-1.034566;43.703714;0.47574939393939386;0.43493787878787876;Route d'Orthez 40100 Dax;street;40088_1440;;Route d'Orthez;Route d'Orthez;40100;Dax;40, Landes, Nouvelle-Aquitaine;40088;;;;ok
EHPAD LE MARENSIN;66;R;40260 CASTETS;66 R;40260;CASTETS;-1.144053;43.881284;0.5371546708463949;0.49976999999999994;66 Rue des Arts 40260 Castets;housenumber;40075_0007_00066;66;66 Rue des Arts;Rue des Arts;40260;Castets;40, Landes, Nouvelle-Aquitaine;40075;;;;ok
EHPAD OLIVIER DARBLADE;18;R;40800 AIRE SUR L ADOUR;18 R;40800;AIRE SUR L ADOUR;-0.259367;43.705525;0.6635933415233415;0.643504226044226;18 Rue Pasteur 40800 Aire-sur-l'Adour;housenumber;40001_0710_00018;18;18 Rue Pasteur;Rue Pasteur;40800;Aire-sur-l'Adour;40, Landes, Nouvelle-Aquitaine;40001;;;;ok
EHPAD LA CHAUMIERE FLEURIE;4;R;40350 POUILLON;4 R;40350;POUILLON;-1.009494;43.590876;0.5081500293255131;0.4861399706744868;4 Rue Saint Jean 40350 Pouillon;housenumber;40233_0960_00004;4;4 Rue Saint Jean;Rue Saint Jean;40350;Pouillon;40, Landes, Nouvelle-Aquitaine;40233;;;;ok
EHPAD DU LOUTS;533;RTE;40380 GAMARDE LES BAINS;533 RTE;40380;GAMARDE LES BAINS;-0.866932;43.72926;0.6950784848484847;0.6012105928853755;Gamarde-les-Bains;municipality;40104;;Gamarde-les-Bains;;40380;Gamarde-les-Bains;40, Landes, Nouvelle-Aquitaine;40104;;;;ok
EHPAD L'OREE DES PINS;39;R;40170 LIT ET MIXE;39 R;40170;LIT ET MIXE;-1.20165;44.033182;0.6025660269360269;0.5629477922077921;Rue de Lit-et-mixe 40170 Uza;street;40322_0055;;Rue de Lit-et-mixe;Rue de Lit-et-mixe;40170;Uza;40, Landes, Nouvelle-Aquitaine;40322;;;;ok
EHPAD RESIDENCE DARBINS;241;R;40320 SAMADET;241 R;40320;SAMADET;-0.491061;43.63309;0.6330369696969695;0.62288;Samadet;municipality;40286;;Samadet;;40320;Samadet;40, Landes, Nouvelle-Aquitaine;40286;;;;ok
EHPAD LE CONTE;875;RTE;40360 POMAREZ;875 RTE;40360;POMAREZ;-0.837766;43.579528;0.5657191608391607;0.5625937062937062;Route de Pomarez 40360 Tilh;street;40316_0415;;Route de Pomarez;Route de Pomarez;40360;Tilh;40, Landes, Nouvelle-Aquitaine;40316;;;;ok
EHPAD DU MARSAN;54;R;40003 MONT DE MARSAN CEDEX;54 R;40003;MONT DE MARSAN CEDEX;-0.50031;43.891274;0.569940146627566;0.42048483558994193;Mont-de-Marsan;municipality;40192;;Mont-de-Marsan;;40000;Mont-de-Marsan;40, Landes, Nouvelle-Aquitaine;40192;;;;ok
EHPAD DES CENT MARCHES;30;AV;40380 MONTFORT EN CHALOSSE;30 AV;40380;MONTFORT EN CHALOSSE;-0.838897;43.706722;0.7604687390029324;0.7317805194805194;Montfort-en-Chalosse;municipality;40194;;Montfort-en-Chalosse;;40380;Montfort-en-Chalosse;40, Landes, Nouvelle-Aquitaine;40194;;;;ok
EHPAD DE COUJON;17;AV;40270 GRENADE SUR L ADOUR;17 AV;40270;GRENADE SUR L ADOUR;-0.426188;43.787842;0.7576890909090909;0.5874624371373306;Grenade-sur-l'Adour;municipality;40117;;Grenade-sur-l'Adour;;40270;Grenade-sur-l'Adour;40, Landes, Nouvelle-Aquitaine;40117;;;;ok
EHPAD LOU COQ HARDIT;69;RTE;40390 ST MARTIN DE SEIGNANX;69 RTE;40390;ST MARTIN DE SEIGNANX;-1.362062;43.555728;0.7035981818181817;0.5929969565217391;Rte de Saint Martin de Seignanx 40390 Saint-André-de-Seignanx;street;40248_0860;;Rte de Saint Martin de Seignanx;Rte de Saint Martin de Seignanx;40390;Saint-André-de-Seignanx;40, Landes, Nouvelle-Aquitaine;40248;;;;ok
EHPAD EUGENIE DESJOBERT;2;AV;40130 CAPBRETON;2 AV;40130;CAPBRETON;-1.420299;43.649016;0.5501828152492668;0.5490864516129031;2 Avenue Rosny 40130 Capbreton;housenumber;40065_5595_00002;2;2 Avenue Rosny;Avenue Rosny;40130;Capbreton;40, Landes, Nouvelle-Aquitaine;40065;;;;ok
EHPAD LA GRANDE LANDE;271;R;40410 PISSOS;271 R;40410;PISSOS;-0.775774;44.299085;0.6164407486631016;0.5272241322314049;Pissos;municipality;40227;;Pissos;;40410;Pissos;40, Landes, Nouvelle-Aquitaine;40227;;;;ok
EHPAD ALEX LIZAL;52;R;40100 DAX;52 R;40100;DAX;-1.054395;43.708712;0.494490790513834;0.4912080632411067;52 Rue Neuve 40100 Dax;housenumber;40088_1410_00052;52;52 Rue Neuve;Rue Neuve;40100;Dax;40, Landes, Nouvelle-Aquitaine;40088;;;;ok
EHPAD JEANNE MAULEON;532;AV;40011 MONT DE MARSAN CEDEX;532 AV;40011;MONT DE MARSAN CEDEX;-0.50031;43.891274;0.49662636363636364;0.4054846382189239;Mont-de-Marsan;municipality;40192;;Mont-de-Marsan;;40000;Mont-de-Marsan;40, Landes, Nouvelle-Aquitaine;40192;;;;ok
EHPAD LUCIENNE MONTOT- PONSOLLE;13;CHE;40220 TARNOS;13 CHE;40220;TARNOS;-1.463643;43.542982;0.518658650137741;0.5081845454545454;13 Chemin de Tichene 40220 Tarnos;housenumber;40312_4xvmcx_00013;13;13 Chemin de Tichene;Chemin de Tichene;40220;Tarnos;40, Landes, Nouvelle-Aquitaine;40312;;;;ok
EHPAD LE CHATEAU;1;R;41110 CHATEAUVIEUX;1 R;41110;CHATEAUVIEUX;1.365602;47.220191;0.7594243722943722;0.5446532085561496;Châteauvieux;municipality;41042;;Châteauvieux;;41110;Châteauvieux;41, Loir-et-Cher, Centre-Val de Loire;41042;;;;ok
EHPAD RESIDENCE LES CYGNES;7;R;41270 DROUE;7 R;41270;DROUE;1.072748;48.042473;0.5294296969696969;0.5138981818181818;7 Rue Brosse 41270 Droué;housenumber;41075_0105_00007;7;7 Rue Brosse;Rue Brosse;41270;Droué;41, Loir-et-Cher, Centre-Val de Loire;41075;;;;ok
EHPAD LA CAMPAGNARDE;81;R;41600 LAMOTTE BEUVRON;81 R;41600;LAMOTTE BEUVRON;2.168087;47.607301;0.6554203225806451;0.5764457575757576;Rue de Lamotte-beuvron 41600 Chaon;street;41036_0045;;Rue de Lamotte-beuvron;Rue de Lamotte-beuvron;41600;Chaon;41, Loir-et-Cher, Centre-Val de Loire;41036;;;;ok
EHPAD LES TOURTRAITS;2;R;41100 SELOMMES;2 R;41100;SELOMMES;1.204284;47.758197;0.7205662566844918;0.5260093506493506;Selommes;municipality;41243;;Selommes;;41100;Selommes;41, Loir-et-Cher, Centre-Val de Loire;41243;;;;ok
EHPAD PINCONNIERE DU CH DE BLOIS;;ALL;41016 BLOIS CEDEX; ALL;41016;BLOIS CEDEX;1.528418;47.291338;0.31320363636363635;;Route de Blois 41130 Billy;street;41016_0150;;Route de Blois;Route de Blois;41130;Billy;41, Loir-et-Cher, Centre-Val de Loire;41016;;;;ok
EHPAD SIMON HEME;75;R;41500 MER;75 R;41500;MER;1.511735;47.694498;0.457390909090909;0.3999521343873518;75 Rue Barreau 41500 Mer;housenumber;41136_0040_00075;75;75 Rue Barreau;Rue Barreau;41500;Mer;41, Loir-et-Cher, Centre-Val de Loire;41136;;;;ok
EHPAD LES MARRONNIERS;11;R;41170 MONDOUBLEAU;11 R;41170;MONDOUBLEAU;0.900322;47.981584;0.7202697835497834;0.6567628840125392;Mondoubleau;municipality;41143;;Mondoubleau;;41170;Mondoubleau;41, Loir-et-Cher, Centre-Val de Loire;41143;;;;ok
EHPAD LA SAGESSE;25;R;41160 MOREE;25 R;41160;MOREE;1.229526;47.898262;0.5294123076923076;0.5151331986531986;25 Rue du Pont 41160 Morée;housenumber;41154_0200_00025;25;25 Rue du Pont;Rue du Pont;41160;Morée;41, Loir-et-Cher, Centre-Val de Loire;41154;;;;ok
EHPAD DE COINCES;61;BD;41300 SALBRIS;61 BD;41300;SALBRIS;2.036802;47.417927;0.6396742424242423;0.5363115151515151;Salbris;municipality;41232;;Salbris;;41300;Salbris;41, Loir-et-Cher, Centre-Val de Loire;41232;;;;ok
EHPAD LEGUERE VIAU;7;PL;41360 SAVIGNY SUR BRAYE;7 PL;41360;SAVIGNY SUR BRAYE;0.834693;47.875955;0.7702116498316497;0.6291387714987715;Savigny-sur-Braye;municipality;41238;;Savigny-sur-Braye;;41360;Savigny-sur-Braye;41, Loir-et-Cher, Centre-Val de Loire;41238;;;;ok
EHPAD LA RESIDENCE DU BOURG;2;PL;41600 YVOY LE MARRON;2 PL;41600;YVOY LE MARRON;1.84952;47.632026;0.7448551515151514;0.6343687878787878;Yvoy-le-Marron;municipality;41297;;Yvoy-le-Marron;;41600;Yvoy-le-Marron;41, Loir-et-Cher, Centre-Val de Loire;41297;;;;ok
EHPAD RESIDENCE DU FRESNE;34;R;41310 ST AMAND LONGPRE;34 R;41310;ST AMAND LONGPRE;1.01841;47.686055;0.6519687878787878;0.6333587878787879;34 Rue Pasteur 41310 Saint-Amand-Longpré;housenumber;41199_0074_00034;34;34 Rue Pasteur;Rue Pasteur;41310;Saint-Amand-Longpré;41, Loir-et-Cher, Centre-Val de Loire;41199;;;;ok
EHPAD GRAND MONT-LE CONTROIS EN SOLOGN;8;AV;41700 LE CONTROIS EN SOLOGNE;8 AV;41700;LE CONTROIS EN SOLOGNE;1.381586;47.444557;0.6584884415584414;0.647863152804642;Le Controis-en-Sologne;municipality;41059;;Le Controis-en-Sologne;;41120;Le Controis-en-Sologne;41, Loir-et-Cher, Centre-Val de Loire;41059;;;;ok
EHPAD LA BONNE EURE;31;R;41250 BRACIEUX;31 R;41250;BRACIEUX;1.544611;47.550745;0.6843147474747474;0.6280637762237762;Bracieux;municipality;41025;;Bracieux;;41250;Bracieux;41, Loir-et-Cher, Centre-Val de Loire;41025;;;;ok
EHPAD LA FAVORITE;4;RTE;41700 COUR CHEVERNY;4 RTE;41700;COUR CHEVERNY;1.470907;47.505436;0.7129563636363635;0.5877078132678133;Cour-Cheverny;municipality;41067;;Cour-Cheverny;;41700;Cour-Cheverny;41, Loir-et-Cher, Centre-Val de Loire;41067;;;;ok
EHPAD LES CEDRES;8;R;41160 LA VILLE AUX CLERCS;8 R;41160;LA VILLE AUX CLERCS;1.088315;47.911311;0.8065516883116882;0.7214109090909091;La Ville-aux-Clercs;municipality;41275;;La Ville-aux-Clercs;;41160;La Ville-aux-Clercs;41, Loir-et-Cher, Centre-Val de Loire;41275;;;;ok
EHPAD MAISONNEES DE SAINT FRANCOIS;9;AV;41000 BLOIS;9 AV;41000;BLOIS;1.320855;47.585146;0.5137663636363635;0.45545121212121215;9 Avenue Medicis 41000 Blois;housenumber;41018_2530_00009;9;9 Avenue Medicis;Avenue Medicis;41000;Blois;41, Loir-et-Cher, Centre-Val de Loire;41018;;;;ok
EHPAD ORANGERIE & OASIS DU CH DE BLOIS;2;R;41350 VINEUIL;2 R;41350;VINEUIL;1.407475;47.577032;0.5743348484848485;0.5720146280991735;2 Rue Foi 41350 Vineuil;housenumber;41295_0160_00002;2;2 Rue Foi;Rue Foi;41350;Vineuil;41, Loir-et-Cher, Centre-Val de Loire;41295;;;;ok
EHPAD LES TILLEULS;7;R;41100 VENDOME;7 R;41100;VENDOME;1.140987;47.865761;0.6665747107438015;0.648019256198347;7 Rue de Vendôme 41100 Pezou;housenumber;41175_0345_00007;7;7 Rue de Vendôme;Rue de Vendôme;41100;Pezou;41, Loir-et-Cher, Centre-Val de Loire;41175;;;;ok
